bola_x,bola_y,centro_paddle,resultado
400,300,300,P
400,150,300,S
400,450,300,D23.0,300.0,300.0
25.02075775446291,300.0,300.0
25.69434367261721,300.0,300.0
26.271703031035184,300.0,300.0
27.041515508925816,300.0,300.0
27.715101427080118,300.0,300.0
28.29246078549809,300.0,300.0
28.966046703652392,300.0,300.0
29.543406062070364,300.0,300.0
30.216991980224666,300.0,300.0
30.794351338642638,300.0,300.0
31.37171069706061,300.0,300.0
31.949070055478582,300.0,300.0
32.52642941389655,300.0,300.0
33.10378877231453,300.0,300.0
33.681148130732495,300.0,300.0
34.258507489150475,300.0,300.0
34.83586684756845,300.0,300.0
35.41322620598642,300.0,300.0
35.99058556440439,300.0,300.0
36.66417148255869,300.0,300.0
37.241530840976665,300.0,300.0
37.81889019939464,300.0,300.0
38.39624955781261,300.0,300.0
38.97360891623058,300.0,300.0
39.550968274648554,300.0,300.0
40.128327633066526,300.0,300.0
40.7056869914845,300.0,300.0
41.28304634990247,300.0,300.0
41.86040570832044,300.0,300.0
42.341538507002085,300.0,300.0
43.11135098489272,300.0,300.0
43.59248378357436,300.0,300.0
44.16984314199233,300.0,300.0
44.7472025004103,300.0,300.0
45.324561858828275,300.0,300.0
45.90192121724625,300.0,300.0
46.47928057566422,300.0,300.0
47.05663993408219,300.0,300.0
47.633999292500164,300.0,300.0
48.211358650918136,300.0,300.0
48.78871800933611,300.0,300.0
49.46230392749041,300.0,300.0
50.03966328590838,300.0,300.0
50.617022644326354,300.0,300.0
51.19438200274433,300.0,300.0
51.7717413611623,300.0,300.0
52.34910071958027,300.0,300.0
52.92646007799824,300.0,300.0
53.503819436416215,300.0,300.0
54.08117879483419,300.0,300.0
54.65853815325216,300.0,300.0
55.23589751167013,300.0,300.0
55.909483429824434,300.0,300.0
56.486842788242406,300.0,300.0
57.06420214666038,300.0,300.0
57.73778806481468,300.0,300.0
58.31514742323265,300.0,300.0
58.892506781650624,300.0,300.0
59.469866140068596,300.0,300.0
60.1434520582229,300.0,300.0
60.72081141664087,300.0,300.0
61.29817077505884,300.0,300.0
61.875530133476815,300.0,300.0
62.54911605163112,300.0,300.0
63.12647541004909,300.0,300.0
63.70383476846706,300.0,300.0
64.28119412688503,300.0,300.0
64.858553485303,300.0,300.0
65.53213940345731,300.0,300.0
66.10949876187529,300.0,300.0
66.78308468002959,300.0,300.0
67.36044403844757,300.0,300.0
67.93780339686555,300.0,300.0
68.70761587475617,300.0,300.0
69.38120179291047,300.0,300.0
69.95856115132845,300.0,300.0
70.63214706948276,300.0,300.0
71.20950642790073,300.0,300.0
71.97931890579136,300.0,300.0
72.55667826420934,300.0,300.0
73.13403762262732,300.0,300.0
73.80762354078162,300.0,300.0
74.3849828991996,300.0,300.0
75.15479537709022,300.0,300.0
75.7321547355082,300.0,300.0
76.30951409392618,300.0,300.0
76.98310001208048,300.0,300.0
77.56045937049846,300.0,300.0
78.13781872891644,300.0,300.0
78.81140464707074,300.0,300.0
79.38876400548872,300.0,300.0
80.06234992364303,300.0,300.0
80.639709282061,300.0,300.0
81.21706864047898,300.0,300.0
81.89065455863329,300.0,300.0
82.46801391705127,300.0,300.0
83.14159983520557,300.0,300.0
83.81518575335987,300.0,300.0
84.39254511177785,300.0,300.0
84.96990447019583,300.0,300.0
85.64349038835013,300.0,300.0
86.41330286624076,300.0,300.0
86.99066222465873,300.0,300.0
87.56802158307671,300.0,300.0
88.24160750123102,300.0,300.0
88.818966859649,300.0,300.0
89.58877933753962,300.0,300.0
90.1661386959576,300.0,300.0
90.8397246141119,300.0,300.0
91.41708397252988,300.0,300.0
91.99444333094786,300.0,300.0
92.76425580883848,300.0,300.0
93.43784172699279,300.0,300.0
94.01520108541077,300.0,300.0
94.68878700356507,300.0,300.0
95.26614636198305,300.0,300.0
96.03595883987367,300.0,300.0
96.61331819829165,300.0,300.0
97.19067755670963,300.0,300.0
97.86426347486393,300.0,300.0
98.44162283328191,300.0,300.0
99.01898219169989,300.0,300.0
99.59634155011787,300.0,300.0
100.26992746827217,300.0,300.0
100.84728682669015,300.0,300.0
101.42464618510813,300.0,300.0
102.00200554352611,300.0,300.0
102.57936490194409,300.0,300.0
103.15672426036207,300.0,300.0
103.73408361878005,300.0,300.0
104.40766953693435,300.0,300.0
104.98502889535233,300.0,300.0
105.65861481350663,300.0,300.0
106.23597417192461,300.0,300.0
106.81333353034259,300.0,300.0
107.29446632902423,300.0,300.0
107.87182568744221,300.0,300.0
108.44918504586019,300.0,300.0
109.02654440427817,300.0,300.0
109.60390376269615,300.0,300.0
110.18126312111413,300.0,300.0
110.75862247953211,300.0,300.0
111.33598183795009,300.0,300.0
112.00956775610439,300.0,300.0
112.58692711452237,300.0,300.0
113.16428647294035,300.0,300.0
113.74164583135833,300.0,300.0
114.3190051897763,300.0,300.0
114.89636454819428,300.0,300.0
115.47372390661226,300.0,300.0
116.05108326503024,300.0,300.0
116.62844262344822,300.0,300.0
117.2058019818662,300.0,300.0
117.8793879000205,300.0,300.0
118.45674725843848,300.0,300.0
119.13033317659279,300.0,300.0
119.70769253501076,300.0,300.0
120.28505189342874,300.0,300.0
120.86241125184672,300.0,300.0
121.63222372973735,300.0,300.0
